id,generation_id,name,engine_type,engine_code,displacement_cc,horsepower,torque_nm,transmission,drive_type,market
bentley_continental_gt_gen1_635hp,bentley_continental_gt_gen1,6.0L W12 Twin-Turbo (Speed Post-facelift),gasoline,6.0L W12,5998.0,635,825.0,auto,AWD,UK
bentley_continental_gt_gen1_507hp,bentley_continental_gt_gen1,4.0L V8 Twin-Turbo,gasoline,4.0L V8,3982.0,507,660.0,auto,AWD,UK
bentley_continental_gt_gen1_528hp,bentley_continental_gt_gen1,4.0L V8 Twin-Turbo (Post-facelift),gasoline,4.0L V8,3982.0,528,680.0,auto,AWD,UK
bentley_continental_gt_gen1_590hp,bentley_continental_gt_gen1,4.0L V8 Twin-Turbo (S),gasoline,4.0L V8,3982.0,590,700.0,auto,AWD,UK
bentley_continental_gt_gen2_60_v8,bentley_continental_gt_gen2,6.0L V8,gasoline,,5998.0,507,650.0,auto,AWD,UK
bentley_continental_gt_gen2_60_v8_s,bentley_continental_gt_gen2,6.0L V8 S,gasoline,,5998.0,528,680.0,auto,AWD,UK
bentley_continental_gt_gen2_60_w12,bentley_continental_gt_gen2,6.0L W12,gasoline,,5998.0,575,700.0,auto,AWD,UK
bentley_continental_gt_gen2_60_w12_speed,bentley_continental_gt_gen2,6.0L W12 Speed,gasoline,,5998.0,612,800.0,auto,AWD,UK
bentley_continental_gt_gen2_40_v8,bentley_continental_gt_gen2,4.0L V8,gasoline,,3993.0,507,660.0,auto,AWD,UK
bentley_continental_gt_gen2_40_v8_s,bentley_continental_gt_gen2,4.0L V8 S,gasoline,,3993.0,528,680.0,auto,AWD,UK
bentley_continental_gt_gen2_40_v8_speed,bentley_continental_gt_gen2,4.0L V8 Speed,gasoline,,3993.0,537,700.0,auto,AWD,UK
bentley_continental_gt_gen3_v8,bentley_continental_gt_gen3,V8,gasoline,EA825,3996.0,550,770.0,auto,AWD,UK
bentley_continental_gt_gen3_w12,bentley_continental_gt_gen3,W12,gasoline,CGTA,5949.0,635,900.0,auto,AWD,UK
bentley_continental_gt_gen3_v8_s,bentley_continental_gt_gen3,V8 S (Early Models),gasoline,EA825,3996.0,528,680.0,auto,AWD,UK
bentley_continental_gt_gen3_speed,bentley_continental_gt_gen3,Speed,gasoline,CGTA,5949.0,659,900.0,auto,AWD,UK
bentley_continental_gt_gen3_hybrid,bentley_continental_gt_gen3,Hybrid (Expected/Future),hybrid,TBC,2996.0,700,1000.0,auto,AWD,UK
bentley_flying_spur_2005_600_bhp,bentley_flying_spur_2005,6.0L W12 (600 bhp),gasoline,6.0L W12,5998.0,600,650.0,auto,AWD,UK
bentley_flying_spur_2005_612_bhp,bentley_flying_spur_2005,6.0L W12 (612 bhp),gasoline,6.0L W12,5998.0,612,650.0,auto,AWD,UK
bentley_flying_spur_2005_625_bhp,bentley_flying_spur_2005,6.0L W12 (625 bhp),gasoline,6.0L W12,5998.0,625,800.0,auto,AWD,UK
bentley_flying_spur_2005_635_bhp,bentley_flying_spur_2005,6.0L W12 Speed (635 bhp),gasoline,6.0L W12,5998.0,635,825.0,auto,AWD,UK
bentley_flying_spur_2013_w12_speed,bentley_flying_spur_2013,6.0 W12 Speed,gasoline,BWJ,5949.0,625,800.0,auto,AWD,UK
bentley_flying_spur_2013_w12,bentley_flying_spur_2013,6.0 W12,gasoline,BWJ,5949.0,612,800.0,auto,AWD,UK
bentley_flying_spur_2013_v8,bentley_flying_spur_2013,4.0 V8,gasoline,MCF,3984.0,507,680.0,auto,AWD,UK
bentley_flying_spur_2013_v8_s,bentley_flying_spur_2013,4.0 V8 S,gasoline,MCF,3984.0,528,680.0,auto,AWD,UK
bentley_flying_spur_2013_w12_2019,bentley_flying_spur_2013,6.0 W12 (Post-2019 Update),gasoline,BWJ,5949.0,635,900.0,auto,AWD,UK
bentley_flying_spur_2019_w12_speed6,bentley_flying_spur_2019,W12,gasoline,,5950.0,635,900.0,auto,AWD,UK
bentley_flying_spur_2019_v8,bentley_flying_spur_2019,V8,gasoline,,3996.0,550,770.0,auto,AWD,UK
bentley_flying_spur_2021_hybrid,bentley_flying_spur_2019,Hybrid,hybrid,,2996.0,544,750.0,auto,AWD,UK
bentley_bentayga_gen1_40_v8_petrol,bentley_bentayga_gen1,4.0L V8 Petrol,gasoline,N63/N63B44O2 (or similar VW Group codes),3996.0,550,770.0,auto,AWD,UK
bentley_bentayga_gen1_60_w12_petrol,bentley_bentayga_gen1,6.0L W12 Petrol,gasoline,BWL/BAP (or similar VW Group codes),5949.0,608,900.0,auto,AWD,UK
bentley_bentayga_gen1_30_v8_diesel,bentley_bentayga_gen1,4.0L V8 Diesel,diesel,DDV (or similar VW Group codes),3956.0,435,900.0,auto,AWD,UK
bentley_bentayga_gen1_40_v8_petrol_s,bentley_bentayga_gen1,4.0L V8 Petrol S,gasoline,N63/N63B44O2 (or similar VW Group codes),3996.0,575,770.0,auto,AWD,UK
bentley_bentayga_gen1_60_w12_speed,bentley_bentayga_gen1,6.0L W12 Speed,gasoline,BWL/BAP (or similar VW Group codes),5949.0,635,900.0,auto,AWD,UK
bentley_bentayga_gen1_30_v6_hybrid,bentley_bentayga_gen1,3.0L V6 Hybrid,hybrid,CGTA (or similar VW Group codes),2995.0,449,700.0,auto,AWD,UK
bentley_bentayga_gen2_v8_petrol,bentley_bentayga_gen2,4.0L V8 Twin-Turbo Petrol,gasoline,EA825/EA827 (depending on exact year/tune),3996.0,550,770.0,auto,AWD,UK
bentley_bentayga_gen2_w12_speed,bentley_bentayga_gen2,6.0L W12 Twin-Turbo Speed,gasoline,BWL/BAP,5950.0,635,900.0,auto,AWD,UK
bentley_bentayga_gen2_v6_hybrid,bentley_bentayga_gen2,3.0L V6 Hybrid (PHEV),hybrid,CGTA/CGTC,2995.0,449,700.0,auto,AWD,UK
bentley_bentayga_gen2_v8_diesel_early,bentley_bentayga_gen2,4.0L V8 Diesel,diesel,DDV,3956.0,435,900.0,auto,AWD,UK
bentley_mulsanne_2010_6750_v8_auto,bentley_mulsanne_2010,6.75L V8,gasoline,6.75L V8 L410MT,6752.0,505,1020.0,auto,RWD,UK
bentley_mulsanne_2016_facelift_6750_v8_speed,bentley_mulsanne_2016_facelift,6.75L V8 Speed,gasoline,6750 V8,6752.0,537,1100.0,auto,RWD,UK
bentley_mulsanne_2016_facelift_6750_v8_standard,bentley_mulsanne_2016_facelift,6.75L V8 Standard,gasoline,6750 V8,6752.0,512,1020.0,auto,RWD,UK
bentley_continental_flying_spur_2005_600bhp,bentley_continental_flying_spur_2005,6.0 W12 (600 bhp),gasoline,BWJ,5998.0,600,650.0,auto,AWD,UK
bentley_continental_flying_spur_2013_60_v12_625,bentley_continental_flying_spur_2013,6.0 V12 (625 PS),gasoline,,5949.0,625,800.0,auto,AWD,UK
bentley_continental_flying_spur_2013_40_v8_507,bentley_continental_flying_spur_2013,4.0 V8 (507 PS),gasoline,,3993.0,507,680.0,auto,AWD,UK
bentley_continental_flying_spur_2013_40_v8_s_528,bentley_continental_flying_spur_2013,4.0 V8 S (528 PS),gasoline,,3993.0,528,680.0,auto,AWD,UK
bentley_continental_flying_spur_2019_w12,bentley_continental_flying_spur_2019,W12,gasoline,2020-present,5949.0,635,900.0,auto,AWD,UK
bentley_continental_flying_spur_2019_v8,bentley_continental_flying_spur_2019,V8,gasoline,2021-present,3996.0,550,770.0,auto,AWD,UK
bentley_continental_flying_spur_2019_hybrid,bentley_continental_flying_spur_2019,Hybrid,hybrid,2023-present,2996.0,544,750.0,auto,AWD,UK
bentley_arnage_arnage_red_label_engine,bentley_arnage_arnage_red_label,4.4L V8 Twin Turbo,gasoline,L410E,4398.0,350,550.0,automatic,RWD,UK
bentley_arnage_arnage_lwb_engine,bentley_arnage_arnage_lwb,4.4L V8 Twin Turbo,gasoline,L410E,4398.0,350,550.0,automatic,RWD,UK
bentley_arnage_t_6750_v8_twin_turbo_2002_2004,bentley_arnage_t,6.75L V8 Twin Turbo,gasoline,L410,6750.0,400,650.0,automatic,RWD,UK
bentley_arnage_t_6750_v8_twin_turbo_2005_2007,bentley_arnage_t,6.75L V8 Twin Turbo,gasoline,L410,6750.0,400,680.0,automatic,RWD,UK
bentley_arnage_t_6750_v8_twin_turbo_2007_2009,bentley_arnage_t,6.75L V8 Twin Turbo,gasoline,L410,6750.0,500,700.0,automatic,RWD,UK
bentley_arnage_t_6750_v8_twin_turbo_2009_2012,bentley_arnage_t,6.75L V8 Twin Turbo,gasoline,L410,6750.0,507,750.0,automatic,RWD,UK
bentley_arnage_arnage_r_2005_variant_1,bentley_arnage_arnage_r_2005,4.9L V8 Twin Turbo,gasoline,6.75L L410MT,6752.0,406,680.0,automatic,RWD,UK
bentley_arnage_arnage_rl_2005_variant_1,bentley_arnage_arnage_rl_2005,4.9L V8 Twin Turbo,gasoline,6.75L L410MT,6752.0,406,680.0,automatic,RWD,UK
bentley_arnage_arnage_r_2007_variant_1,bentley_arnage_arnage_r_2007,4.9L V8 Twin Turbo,gasoline,6.75L L410MT,6752.0,406,680.0,automatic,RWD,UK
bentley_arnage_arnage_rl_2007_variant_1,bentley_arnage_arnage_rl_2007,4.9L V8 Twin Turbo,gasoline,6.75L L410MT,6752.0,406,680.0,automatic,RWD,UK
bentley_arnage_arnage_t_2007_variant_1,bentley_arnage_arnage_t_2007,6.75L V8 Twin Turbo,gasoline,6.75L L410MT,6752.0,507,800.0,automatic,RWD,UK
bentley_arnage_arnage_r_2009_variant_1,bentley_arnage_arnage_r_2009,4.9L V8 Twin Turbo,gasoline,6.75L L410MT,6752.0,406,680.0,automatic,RWD,UK
bentley_arnage_arnage_rl_2009_variant_1,bentley_arnage_arnage_rl_2009,4.9L V8 Twin Turbo,gasoline,6.75L L410MT,6752.0,406,680.0,automatic,RWD,UK
bentley_arnage_arnage_t_2009_variant_1,bentley_arnage_arnage_t_2009,6.75L V8 Twin Turbo,gasoline,6.75L L410MT,6752.0,507,800.0,automatic,RWD,UK
bentley_arnage_final_edition_400hp,bentley_arnage_final_edition,6.75L V8 Twin Turbo,gasoline,L410HT,6750.0,400,800.0,automatic,RWD,UK
rolls-royce_phantom_vii_2003_6000_v12,rolls-royce_phantom_vii_2003,6.0L V12,gasoline,N74B60,6749.0,453,720.0,automatic,RWD,UK
rolls-royce_phantom_vii_2012_6_75l_v12_automatic,rolls-royce_phantom_vii_2012,6.75L V12,gasoline,N74B66,6749.0,453,700.0,automatic,RWD,UK
rolls-royce_phantom_viii_2017_6750_v12_bi_turbo,rolls-royce_phantom_viii_2017,6.75L V12 Bi-Turbo,gasoline,N74B66,6749.0,563,900.0,auto,RWD,UK
rolls-royce_phantom_viii_2023_6750_v12_bi_turbo_e,rolls-royce_phantom_viii_2023,6.75L V12 Bi-Turbo (Mild Hybrid),gasoline,N74B66,6749.0,563,900.0,auto,RWD,UK
rolls-royce_ghost_i_2009_6.6_twin-turbo_v12_auto_rwd,rolls-royce_ghost_i_2009,6.6 Twin-Turbo V12,gasoline,N74B66,6592.0,563,780.0,auto,RWD,UK
rolls-royce_ghost_i_2012_6.6_twin-turbo_v12_auto_rwd_series_ii,rolls-royce_ghost_i_2009,6.6 Twin-Turbo V12 (Series II),gasoline,N74B66,6592.0,563,780.0,auto,RWD,UK
rolls-royce_ghost_i_2014_6.6_twin-turbo_v12_auto_rwd_extended,rolls-royce_ghost_i_2009,6.6 Twin-Turbo V12 Extended Wheelbase,gasoline,N74B66,6592.0,563,780.0,auto,RWD,UK
rolls-royce_ghost_i_2016_6.6_twin-turbo_v12_auto_rwd_series_ii_facelift,rolls-royce_ghost_i_2009,6.6 Twin-Turbo V12 (Series II Facelift),gasoline,N74B66,6592.0,577,850.0,auto,RWD,UK
rolls-royce_ghost_i_2020_v12_563hp,rolls-royce_ghost_i_2020,Ghost (Standard Wheelbase),gasoline,N74B66T2,6749.0,563,850.0,auto,AWD,UK
rolls-royce_ghost_i_2021_v12_563hp_e,rolls-royce_ghost_i_2020,Ghost Extended (Long Wheelbase),gasoline,N74B66T2,6749.0,563,850.0,auto,AWD,UK
rolls-royce_ghost_i_2023_v12_600hp_black_badge,rolls-royce_ghost_i_2020,Ghost Black Badge (Standard Wheelbase),gasoline,N74B66T2,6749.0,600,900.0,auto,AWD,UK
rolls-royce_ghost_i_2023_v12_600hp_black_badge_e,rolls-royce_ghost_i_2020,Ghost Black Badge Extended (Long Wheelbase),gasoline,N74B66T2,6749.0,600,900.0,auto,AWD,UK
rolls-royce_ghost_series_ii_6.6_v12_twin-turbo,rolls-royce_ghost_series_ii,6.6L V12 Twin-Turbo,gasoline,N74B66A,6592.0,563,780.0,auto,RWD,UK
rolls-royce_ghost_series_ii_black_badge_6.6_v12_twin-turbo,rolls-royce_ghost_series_ii,Black Badge 6.6L V12 Twin-Turbo,gasoline,N74B66A,6592.0,603,840.0,auto,RWD,UK
rolls-royce_wraith_2013_wraith_2013,rolls-royce_wraith_2013,6.6L V12,gasoline,,6592.0,624,800.0,auto,RWD,UK
rolls-royce_wraith_2017_wraith_black_badge_2017,rolls-royce_wraith_2017,6.6L V12 Black Badge,gasoline,,6592.0,624,800.0,auto,RWD,UK
rolls-royce_wraith_2019_wraith_2019,rolls-royce_wraith_2019,6.6L V12,gasoline,,6592.0,624,800.0,auto,RWD,UK
rolls-royce_wraith_2020_wraith_black_badge_2020,rolls-royce_wraith_2020,6.6L V12 Black Badge,gasoline,,6592.0,624,800.0,auto,RWD,UK
rolls-royce_dawn_series_1_6_6l_v12_auto,rolls-royce_dawn_series_1,6.6L V12,gasoline,N74B66,6592.0,563,780.0,auto,RWD,UK
rolls-royce_dawn_series_1_black_badge_6_6l_v12_auto,rolls-royce_dawn_series_1,Black Badge 6.6L V12,gasoline,N74B66,6592.0,593,840.0,auto,RWD,UK
rolls-royce_dawn_series_2_black_badge_engine,rolls-royce_dawn_series_2,6.6L V12 Twin-Turbo,gasoline,N74B66A,6592.0,600,840.0,8-speed automatic,RWD,UK
rolls-royce_cullinan_2018_6750_v12_twin_turbo,rolls-royce_cullinan_2018,6.75L V12 Twin-Turbo,gasoline,N74B67,6749.0,571,850.0,auto,AWD,UK
rolls-royce_cullinan_2022_6750_v12_twin_turbo_black_badge,rolls-royce_cullinan_2018,6.75L V12 Twin-Turbo Black Badge,gasoline,N74B67,6749.0,600,900.0,auto,AWD,UK
rolls-royce_cullinan_facelift_2024_v12_twin_turbo,rolls-royce_cullinan_facelift_2024,V12 Twin-Turbo,gasoline,N74B66C,6749.0,600,900.0,auto,AWD,UK
rolls-royce_spectre_2024_variant_1,rolls-royce_spectre_2024,Standard,ev,,0.0,577,900.0,auto,AWD,UK
aston_martin_vanquish_2001_v12_5935cc_460hp,aston_martin_vanquish_2001,5.9L V12 (460hp),gasoline,AM11,5935.0,460,542.0,auto,RWD,UK
aston_martin_vanquish_2001_v12_5935cc_450hp,aston_martin_vanquish_2001,5.9L V12 (450hp),gasoline,AM11,5935.0,450,540.0,auto,RWD,UK
aston_martin_vanquish_s_2004_v12_5935cc_520hp,aston_martin_vanquish_s_2004,5.9L V12 S (520hp),gasoline,AM11,5935.0,520,586.0,auto,RWD,UK
aston_martin_vanquish_s_2004_v12_5935cc_533hp,aston_martin_vanquish_s_2004,5.9L V12 S (533hp),gasoline,AM11,5935.0,533,600.0,auto,RWD,UK
aston_martin_vanquish_s_ultimate_2007_v12_5935cc_533hp,aston_martin_vanquish_s_ultimate_2007,5.9L V12 S Ultimate (533hp),gasoline,AM11,5935.0,533,600.0,auto,RWD,UK
aston_martin_vanquish_2012_v12_5935cc_565hp,aston_martin_vanquish_2012,5.9L V12 (565hp),gasoline,AM28,5935.0,565,620.0,auto,RWD,UK
aston_martin_vanquish_2012_v12_5935cc_573hp,aston_martin_vanquish_2012,5.9L V12 (573hp),gasoline,AM28,5935.0,573,630.0,auto,RWD,UK
aston_martin_vanquish_s_2016_v12_5935cc_603hp,aston_martin_vanquish_s_2016,5.9L V12 S (603hp),gasoline,AM28,5935.0,603,630.0,auto,RWD,UK
aston_martin_vanquish_zagato_2017_v12_5935cc_603hp,aston_martin_vanquish_zagato_2017,5.9L V12 Zagato (603hp),gasoline,AM28,5935.0,603,630.0,auto,RWD,UK
aston_martin_v8_vantage_2005_4300_v8_coupe,aston_martin_v8_vantage_2005,4.3L V8 (Coupe),gasoline,4G-4.7,4280.0,380,490.0,manual|auto,RWD,UK
aston_martin_v8_vantage_2005_4300_v8_roadster,aston_martin_v8_vantage_2005,4.3L V8 (Roadster),gasoline,4G-4.7,4280.0,380,490.0,manual|auto,RWD,UK
aston_martin_v8_vantage_2005_4700_v8_coupe,aston_martin_v8_vantage_2005,4.7L V8 (Coupe),gasoline,4G-4.7,4730.0,420,470.0,manual|auto,RWD,UK
aston_martin_v8_vantage_2005_4700_v8_roadster,aston_martin_v8_vantage_2005,4.7L V8 (Roadster),gasoline,4G-4.7,4730.0,420,470.0,manual|auto,RWD,UK
aston_martin_v8_vantage_2005_4700_s_v8_coupe,aston_martin_v8_vantage_2005,4.7L V8 S (Coupe),gasoline,4G-4.7,4730.0,430,490.0,manual|auto,RWD,UK
aston_martin_v8_vantage_2005_4700_s_v8_roadster,aston_martin_v8_vantage_2005,4.7L V8 S (Roadster),gasoline,4G-4.7,4730.0,430,490.0,manual|auto,RWD,UK
aston_martin_v8_vantage_2018_4000_v8_coupe,aston_martin_v8_vantage_2018,4.0L V8 (Coupe),gasoline,M177,3982.0,503,685.0,auto,RWD,UK
aston_martin_v8_vantage_2018_4000_v8_roadster,aston_martin_v8_vantage_2018,4.0L V8 (Roadster),gasoline,M177,3982.0,503,685.0,auto,RWD,UK
aston_martin_v8_vantage_2018_4000_v8_s_coupe,aston_martin_v8_vantage_2018,4.0L V8 S (Coupe),gasoline,M177,3982.0,525,685.0,auto,RWD,UK
aston_martin_v8_vantage_2018_4000_v8_s_roadster,aston_martin_v8_vantage_2018,4.0L V8 S (Roadster),gasoline,M177,3982.0,525,685.0,auto,RWD,UK
aston_martin_v8_vantage_2018_4000_v8_f1_edition_coupe,aston_martin_v8_vantage_2018,4.0L V8 F1 Edition (Coupe),gasoline,M177,3982.0,525,685.0,auto,RWD,UK
aston_martin_v8_vantage_2018_4000_v8_f1_edition_roadster,aston_martin_v8_vantage_2018,4.0L V8 F1 Edition (Roadster),gasoline,M177,3982.0,525,685.0,auto,RWD,UK
aston_martin_v8_vantage_2018_4000_v8_coupe_2022_update,aston_martin_v8_vantage_2018,"4.0L V8 (Coupe, 2022+ Update)",gasoline,M177,3982.0,525,685.0,auto,RWD,UK
aston_martin_v8_vantage_2018_4000_v8_roadster_2022_update,aston_martin_v8_vantage_2018,"4.0L V8 (Roadster, 2022+ Update)",gasoline,M177,3982.0,525,685.0,auto,RWD,UK
aston_martin_v8_vantage_2018_4000_v8_coupe_2024_update,aston_martin_v8_vantage_2018,"4.0L V8 (Coupe, 2024+ Update)",gasoline,M177,3982.0,663,800.0,auto,RWD,UK
aston_martin_v8_vantage_2018_4000_v8_roadster_2024_update,aston_martin_v8_vantage_2018,"4.0L V8 (Roadster, 2024+ Update)",gasoline,M177,3982.0,663,800.0,auto,RWD,UK
aston_martin_db9_2004_am_v12_5935,aston_martin_db9_2004,5.9L V12,gasoline,AM11,5935.0,450,600.0,manual|auto,RWD,UK
aston_martin_db9_2004_am_v12_5935_2006,aston_martin_db9_2004,5.9L V12,gasoline,AM11,5935.0,476,600.0,manual|auto,RWD,UK
aston_martin_db9_2004_am_v12_5935_2008,aston_martin_db9_2004,5.9L V12,gasoline,AM11,5935.0,476,600.0,manual|auto,RWD,UK
aston_martin_db9_2004_am_v12_5935_2010,aston_martin_db9_2004,5.9L V12,gasoline,AM11,5935.0,517,620.0,auto,RWD,UK
aston_martin_db9_2004_am_v12_5935_2012,aston_martin_db9_2004,5.9L V12,gasoline,AM11,5935.0,517,620.0,auto,RWD,UK
aston_martin_db9_2004_am_v12_5935_2014,aston_martin_db9_2004,5.9L V12,gasoline,AM11,5935.0,540,620.0,auto,RWD,UK
aston_martin_dbs_v12_2007_600hp_manual,aston_martin_dbs_v12_2007,5935cc V12 (600 PS),gasoline,AM11,5935.0,600,700.0,manual,RWD,UK
aston_martin_dbs_v12_2007_600hp_auto,aston_martin_dbs_v12_2007,5935cc V12 (600 PS),gasoline,AM11,5935.0,600,700.0,auto,RWD,UK
aston_martin_dbs_v12_2018_725hp_auto,aston_martin_dbs_v12_2018,5240cc V12 Twin-Turbo (725 PS),gasoline,1200-01,5240.0,725,900.0,auto,RWD,UK
aston_martin_virage_2011_v12_600hp,aston_martin_virage_2011_code,6.0 V12,gasoline,AM11,5935.0,490,570.0,auto,RWD,UK
aston_martin_virage_2011_v12_497hp,aston_martin_virage_2011_code,6.0 V12,gasoline,AM11,5935.0,497,570.0,auto,RWD,UK
aston_martin_v12_zagato_2011_60_uk,aston_martin_v12_zagato_2011_code,6.0L V12,gasoline,AM11,5935.0,510,570.0,manual,RWD,UK
aston_martin_rapide_2010_am11_uk,aston_martin_rapide_2010_code,6.0 V12,gasoline,AM11,5935.0,477,600.0,automatic,RWD,UK
aston_martin_rapide_s_2012_am11_uk,aston_martin_rapide_2010_code,6.0 V12,gasoline,AM11,5935.0,560,620.0,automatic,RWD,UK
aston_martin_rapide_s_2014_am11_uk,aston_martin_rapide_2010_code,6.0 V12,gasoline,AM11,5935.0,560,620.0,automatic,RWD,UK
aston_martin_rapide_s_2017_am11_uk,aston_martin_rapide_2010_code,6.0 V12,gasoline,AM11,5935.0,564,630.0,automatic,RWD,UK
aston_martin_v12_vanquish_2012_60_litre_v12,aston_martin_v12_vanquish_2012,6.0L V12,gasoline,AM29,5935.0,565,620.0,auto,RWD,UK
aston_martin_v12_vanquish_2014_s_6_0_litre_v12,aston_martin_v12_vanquish_2012,6.0L V12 S,gasoline,AM29,5935.0,592,630.0,auto,RWD,UK
aston_martin_vantage_2018_v8_amg_m177_40_bi_turbo_476ps_manual,aston_martin_vantage_2018,V8 4.0 Bi-Turbo (476PS) Manual,gasoline,M177,3982.0,476,600.0,manual,RWD,UK
aston_martin_vantage_2018_v8_amg_m177_40_bi_turbo_476ps_auto,aston_martin_vantage_2018,V8 4.0 Bi-Turbo (476PS) Auto,gasoline,M177,3982.0,476,600.0,auto,RWD,UK
aston_martin_vantage_2018_v8_amg_m177_40_bi_turbo_510ps_auto,aston_martin_vantage_2018,V8 4.0 Bi-Turbo (510PS) Auto,gasoline,M177,3982.0,510,685.0,auto,RWD,UK
aston_martin_vantage_2018_v8_amg_m177_40_bi_turbo_535ps_auto,aston_martin_vantage_2018,V8 4.0 Bi-Turbo (535PS) Auto,gasoline,M177,3982.0,535,685.0,auto,RWD,UK
aston_martin_vantage_2018_v8_amg_m177_40_bi_turbo_555ps_auto,aston_martin_vantage_2018,V8 4.0 Bi-Turbo (555PS) Auto,gasoline,M177,3982.0,555,700.0,auto,RWD,UK
aston_martin_vantage_2018_v8_amg_m177_40_bi_turbo_573ps_auto,aston_martin_vantage_2018,V8 4.0 Bi-Turbo (573PS) Auto,gasoline,M177,3982.0,573,700.0,auto,RWD,UK
aston_martin_vantage_2018_v8_amg_m177_40_bi_turbo_635ps_auto,aston_martin_vantage_2018,V8 4.0 Bi-Turbo (635PS) Auto,gasoline,M177,3982.0,635,800.0,auto,RWD,UK
aston_martin_vantage_2018_v12_amg_m275_52_bi_turbo_700ps_auto,aston_martin_vantage_2018,V12 5.2 Bi-Turbo (700PS) Auto,gasoline,M275,5204.0,700,753.0,auto,RWD,UK
aston_martin_vantage_2024_v8_amg_m177_40_bi_turbo_665ps_auto,aston_martin_vantage_2024,V8 4.0 Bi-Turbo (665PS) Auto,gasoline,M177,3982.0,665,800.0,auto,RWD,UK
aston_martin_db11_2016_v8_400kw_uk,aston_martin_db11_2016_code,V8 400kW,gasoline,M177,3982.0,536,600.0,auto,RWD,UK
aston_martin_db11_2016_v12_447kw_uk,aston_martin_db11_2016_code,V12 447kW,gasoline,AM28,5204.0,600,700.0,auto,RWD,UK
aston_martin_db11_2018_v8_400kw_uk,aston_martin_db11_2016_code,V8 400kW (Post-facelift),gasoline,M177,3982.0,536,600.0,auto,RWD,UK
aston_martin_db11_2021_v8_410kw_uk,aston_martin_db11_2016_code,V8 410kW,gasoline,M177,3982.0,549,675.0,auto,RWD,UK
aston_martin_db11_2021_v12_470kw_uk,aston_martin_db11_2016_code,V12 470kW,gasoline,AM28,5204.0,630,700.0,auto,RWD,UK
aston_martin_dbs_superleggera_2018_525l_v12_twin_turbo,aston_martin_dbs_superleggera_2018,5.2L V12 Twin-Turbo,gasoline,AM28,5204.0,715,900.0,auto,RWD,UK
aston_martin_valkyrie_amr_pro_2022_engine_1,aston_martin_valkyrie_amr_pro_2022,V12 Hybrid,hybrid,AMR-V12,6500.0,1155,900.0,sequential,RWD,UK
aston_martin_valkyrie_2020_coupe_v12_hybrid,aston_martin_valkyrie_2020_coupe,V12 Hybrid,hybrid,AMR500/AMR501,6496.0,1160,900.0,7-speed single-clutch automated manual,RWD,UK
aston_martin_valkyrie_2021_roadster_v12_hybrid,aston_martin_valkyrie_roadster,6.5L V12 Hybrid,hybrid,AMR Pro V12,6496.0,1160,900.0,7-speed single-clutch,RWD,UK
aston_martin_dbx_2020_40_v8_twin_turbo,aston_martin_dbx_2020_code,4.0 V8 Twin-Turbo,gasoline,M177,3982.0,550,700.0,auto,AWD,UK
aston_martin_dbx_2021_40_v8_twin_turbo_707,aston_martin_dbx_2020_code,4.0 V8 Twin-Turbo 707,gasoline,M177,3982.0,707,900.0,auto,AWD,UK
aston_martin_valhalla_2024_v8_hybrid,aston_martin_valhalla_2024_code,V8 Hybrid,hybrid,M177+,3980.0,952,1000.0,automatic,AWD,UK
aston_martin_dbs_770_ultimate_2023_5935cc_v12_twin_turbo,aston_martin_dbs_770_ultimate_2023,5.2L V12 Twin-Turbo,gasoline,AM28,5204.0,770,900.0,auto,RWD,UK
aston_martin_vantage_2024_v8_twin_turbo_amr470,aston_martin_vantage_2024,V8 Twin-Turbo AMR470,gasoline,M177,3982.0,663,800.0,auto,RWD,UK
aston_martin_vantage_2024_v8_twin_turbo_amr500,aston_martin_vantage_2024,V8 Twin-Turbo AMR500,gasoline,M177,3982.0,735,800.0,auto,RWD,UK
aston_martin_db12_v8_2023_uk,aston_martin_db12_2023_code,V8 Twin-Turbo,gasoline,M177,3982.0,680,800.0,auto,RWD,UK
mclaren_f1_road_s702,mclaren_f1_original,BMW S70/2,gasoline,S70/2,6064.0,627,650.0,manual,RWD,UK
mclaren_f1_road_s702_lm,mclaren_f1_original,BMW S70/2 LM,gasoline,S70/2,6064.0,680,700.0,manual,RWD,UK
mclaren_slr_2003_580,mclaren_slr_2003,5.4 V8 Kompressor,gasoline,M155,5439.0,626,780.0,auto,RWD,UK
mclaren_slr_2006_625,mclaren_slr_2006,5.4 V8 Kompressor (722 Edition),gasoline,M155,5439.0,650,820.0,auto,RWD,UK
mclaren_mp412c_gen1_38t_v8_twin_turbo,mclaren_mp412c_gen1,3.8L Twin-Turbo V8,gasoline,M838T,3799.0,600,600.0,7-speed dual-clutch,RWD,UK
mclaren_mp412c_gen1_38t_v8_twin_turbo_high_output,mclaren_mp412c_gen1,3.8L Twin-Turbo V8 (High Output),gasoline,M838T,3799.0,625,600.0,7-speed dual-clutch,RWD,UK
mclaren_mp412c_spider_gen1_38t_v8_twin_turbo,mclaren_mp412c_spider_gen1,3.8L Twin-Turbo V8,gasoline,M838T,3799.0,600,600.0,dual-clutch,RWD,UK
mclaren_mp412c_spider_gen1_38t_v8_twin_turbo_high_output,mclaren_mp412c_spider_gen1,3.8L Twin-Turbo V8 High Output (Post-2013),gasoline,M838T,3799.0,625,600.0,dual-clutch,RWD,UK
