id,model_id,name,start_year,end_year,facelift_year,platform,chassis_code
jaguar_xjr_x308,jaguar_xjr,X308,2000,2003.0,,X308,
jaguar_xjr_x350,jaguar_xjr,X350,2003,2007.0,,X350,
jaguar_xjr_x358,jaguar_xjr,X358,2007,2009.0,,X350,
jaguar_xjr_x351,jaguar_xjr,X351,2010,2019.0,2017.0,X351,
jaguar_x_type_2001_gen1,jaguar_x_type,First Generation,2001,2009.0,2008.0,,X400
jaguar_x_type_estate_2004_x400,jaguar_x_type_estate_2004,X-Type Estate (X400),2004,2009.0,,X400,
jaguar_xk_x150_2006,jaguar_xk_x150,XK (X150),2006,2014.0,2009.0,X150,
jaguar_xk_convertible_x150_2006,jaguar_xk_convertible_x150,XK Convertible (X150),2006,2014.0,2009.0,X150,
jaguar_x_type_2008_gen1,jaguar_x_type,First Generation,2001,2009.0,2008.0,Ford CD132,
jaguar_x_type_estate_2008_gen1,jaguar_x_type_estate,First Generation,2004,2009.0,2007.0,Ford CD132,
jaguar_xfr_2009_2011,jaguar_xfr,XFR (First Generation),2009,2011.0,,X250,
jaguar_xfr_2012_2015,jaguar_xfr,XFR (First Generation Facelift),2012,2015.0,2012.0,X250,
jaguar_xkr_x100,jaguar_xkr,X100,2000,2006.0,2003.0,X100,
jaguar_xkr_x150,jaguar_xkr,X150,2007,2014.0,2009.0,X150,
jaguar_xkr_convertible_x100,jaguar_xkr_convertible,X100,2000,2006.0,2003.0,X100,
jaguar_xkr_convertible_x150,jaguar_xkr_convertible,X150,2007,2014.0,2010.0,X150,
jaguar_xjs_2003_gen1,jaguar_xjs,XJS (2003 Model Year),2002,2003.0,,XJS Platform,
jaguar_x_type_2010_gen1,jaguar_x_type,First Generation,2001,2009.0,2008.0,Ford CD132,
jaguar_x_type_estate_2010_gen1,jaguar_x_type_estate,First Generation,2004,2009.0,2007.0,,X400
jaguar_xj_x351_2009,jaguar_xj_x351,First Generation (X351),2009,2019.0,2015.0,X351,
jaguar_xf_x250_first_gen,jaguar_xf_x250,First Generation (X250),2007,2015.0,2011.0,DEW98 / X250,
jaguar_xk_x150_2011_generation,jaguar_xk_x150,Second Generation (Facelift),2011,2014.0,2011.0,,X150
jaguar_xk_convertible_x150_2006_2014,jaguar_xk_convertible_x150,XK Convertible (X150),2006,2014.0,2011.0,X150,
jaguar_xf_sportbrake_x250_gen1,jaguar_xf_sportbrake_x250,First Generation (X250),2012,2017.0,,,X250
jaguar_f_type_coupe_x152_gen1,jaguar_f_type_coupe,X152,2014,2020.0,2019.0,JLR D7a,
jaguar_f_type_coupe_x152_gen1_facelift,jaguar_f_type_coupe,X152 (Facelift),2020,2025.0,,JLR D7a,
jaguar_f_type_convertible_x152,jaguar_f_type_convertible,X152,2013,2024.0,2019.0,JLR D7a,
jaguar_f_pace_x761,jaguar_f_pace,X761,2016,2020.0,,Ingenium/D7a,
jaguar_f_pace_x761_facelift,jaguar_f_pace,X761 (Facelift),2021,2024.0,2021.0,Ingenium/D7a,
jaguar_f_pace_j901,jaguar_f_pace,J901 (Next Generation),2025,2025.0,,JLR Electric Architecture,
jaguar_xe_x760,jaguar_xe,X760,2015,2023.0,2019.0,JLR D7a,
jaguar_xe_j9b,jaguar_xe,J9B (Electric),2024,2025.0,,JLR Electric Architecture,
jaguar_xf_x260_gen1,jaguar_xf_x260,First Generation (X260),2015,2020.0,,JLR D7a,
jaguar_xf_x260_gen1_facelift,jaguar_xf_x260,First Generation Facelift (X260),2020,2025.0,2020.0,JLR D7a,
jaguar_e_pace_x540,jaguar_e_pace,X540,2017,2024.0,2020.0,D7a (Premium Transverse Architecture),
jaguar_e_pace_j505,jaguar_e_pace,J505 (Facelift),2020,2024.0,,D7a (Premium Transverse Architecture),
jaguar_i_pace_gen1,jaguar_i_pace,First Generation,2018,2024.0,2021.0,JLR D7a,
jaguar_i_pace_gen2,jaguar_i_pace,Second Generation,2025,2025.0,,JLR Electric Modular Architecture (EMA),
jaguar_f_type_2016_gen1,jaguar_f_type,First Generation (X152),2013,2024.0,2019.0,,X152
jaguar_f_type_convertible_2016_gen1,jaguar_f_type_convertible_2016,First Generation,2013,2024.0,2019.0,X152,
jaguar_f_type_2020_gen1,jaguar_f_type,First Generation (Facelift),2020,2025.0,2020.0,X152,
jaguar_f_type_convertible_2020_gen1,jaguar_f_type_convertible,First Generation (X152),2020,2024.0,2020.0,,X152
jaguar_f_pace_2016_gen1,jaguar_f_pace,First Generation (X761),2016,2020.0,,D7a,
jaguar_f_pace_2021_gen1_facelift,jaguar_f_pace,First Generation Facelift (X761),2021,2024.0,2021.0,D7a,
jaguar_xj_x351_2019_generation,jaguar_xj_x351,XJ (X351),2009,2019.0,2015.0,,X351
jaguar_xf_x260_2021_facelift_2021,jaguar_xf_x260,Jaguar XF (X260) Facelift,2021,2024.0,2021.0,X260,
jaguar_xf_x260_2021_prefacelift_2015,jaguar_xf_x260,Jaguar XF (X260) Pre-facelift,2015,2020.0,,X260,
jaguar_xf_sportbrake_x260_gen1,jaguar_xf_sportbrake_x260,First Generation (X260),2017,2024.0,2021.0,JLR D7a,
jaguar_xe_2015_2019_x760,jaguar_xe_2019,X760,2015,2019.0,,JLR D7a,
jaguar_xe_2019_2025_x760_facelift,jaguar_xe_2019,X760 (Facelift),2019,2025.0,2019.0,JLR D7a,
jaguar_e_pace_2021_gen1,jaguar_e_pace_2021,First Generation (Facelift),2020,2024.0,2020.0,D7a,
jaguar_e_pace_2021_gen1_prefacelift,jaguar_e_pace_2021,First Generation (Pre-Facelift),2017,2020.0,,D7a,
jaguar_f_pace_2025_gen2,jaguar_f_pace,J907,2025,2025.0,,JLR Electric/Modular Longitudinal Architecture (EMA),
jaguar_f_type_2024_gen1,jaguar_f_type,First Generation (X152),2013,2024.0,2019.0,JLR D7a,
jaguar_f_type_convertible_2014_2020,jaguar_f_type_convertible,First Generation (Pre-Facelift),2014,2019.0,,,X152
jaguar_f_type_convertible_2020_present,jaguar_f_type_convertible,First Generation (Facelift),2020,2025.0,2020.0,,X152
jaguar_xf_2007_x250,jaguar_xf,X250,2007,2015.0,2011.0,DEW98/X250,
jaguar_xf_2015_x260,jaguar_xf,X260,2015,2024.0,2020.0,JLR D7a,
jaguar_xf_sportbrake_2025_gen1,jaguar_xf_sportbrake_2025,X260 (Second Generation),2017,2024.0,2021.0,JLR D7a,
jaguar_xe_2015_gen1,jaguar_xe_2015,X760,2015,2019.0,,JLR D7a,
jaguar_xe_2020_gen1_facelift,jaguar_xe_2020,X760 (Facelift),2020,2024.0,2020.0,JLR D7a,
jaguar_xe_2025_gen2,jaguar_xe_2025,X761 (Next Generation),2025,2025.0,,JLR Electric/Modular Architecture (EMA),
land_rover_defender_90_l316,land_rover_defender_90,Defender (L316),2007,2016.0,,Land Rover Defender (L316),
land_rover_defender_90_l663,land_rover_defender_90,Defender (L663),2020,2025.0,,Land Rover Defender (L663),
land_rover_defender_110_ld_2007,land_rover_defender_110,Land Rover Defender 110 (Td5/Puma),2000,2016.0,,Land Rover Ninety/One Ten (Series III derived),
land_rover_defender_110_l663,land_rover_defender_110,Land Rover Defender 110 (L663),2020,2025.0,,D7x Architecture,
land_rover_defender_130_2000_2016,land_rover_defender_130,Defender 130 (Td5/Puma),2000,2016.0,,Land Rover Defender (L316),
land_rover_defender_130_2022_present,land_rover_defender_130,Defender 130 (L663),2022,2025.0,,Land Rover Defender (L663),
land_rover_discovery_3_l319,discovery_3,Discovery 3,2004,2009.0,,L319,
land_rover_discovery_4_l319,land_rover_discovery_4,Discovery 4 (LR4),2009,2016.0,2013.0,L319,
land_rover_discovery_sport_l550,land_rover_discovery_sport,L550,2014,2021.0,2019.0,JLR D8,
land_rover_discovery_sport_l590,land_rover_discovery_sport,L590,2020,2025.0,,JLR PTA,
land_rover_discovery_series_ii,land_rover_discovery,Discovery Series II,1998,2004.0,2002.0,Discovery Series II,
land_rover_discovery_3,land_rover_discovery,Discovery 3 (LR3),2004,2009.0,,Ford/Land Rover T5,
land_rover_discovery_4,land_rover_discovery,Discovery 4 (LR4),2009,2016.0,2013.0,Ford/Land Rover T5,
land_rover_discovery_5,land_rover_discovery,Discovery 5,2017,2024.0,2021.0,Land Rover Global Architecture (D7u),
land_rover_discovery_6,land_rover_discovery,Discovery 6,2025,,,Land Rover Global Architecture (D8/D9),
land_rover_freelander_1_l314,land_rover_freelander_1,Freelander 1,1997,2006.0,2003.0,L314,
land_rover_freelander_2_l314,land_rover_freelander_2,Freelander 2 (L314),2006,2014.0,2010.0,Ford EUCD platform,
land_rover_range_rover_classic_p38a,land_rover_range_rover_classic,P38A,1994,2002.0,,Range Rover Second Generation,
land_rover_range_rover_classic_l322,land_rover_range_rover_classic,L322,2001,2012.0,2010.0,Range Rover Third Generation,
land_rover_range_rover_classic_l405,land_rover_range_rover_classic,L405,2012,2021.0,2017.0,Range Rover Fourth Generation,
land_rover_range_rover_classic_l460,land_rover_range_rover_classic,L460,2021,2025.0,,Range Rover Fifth Generation,
land_rover_range_rover_evoque_l538,land_rover_range_rover_evoque,First Generation,2011,2018.0,2015.0,Land Rover LR-MS Platform,
land_rover_range_rover_evoque_l551,land_rover_range_rover_evoque,Second Generation,2018,2025.0,,Jaguar Land Rover PTA Platform,
land_rover_range_rover_sport_l320,land_rover_range_rover_sport,L320,2005,2013.0,2009.0,Ford D3,
land_rover_range_rover_sport_l494,land_rover_range_rover_sport,L494,2013,2022.0,2017.0,Land Rover Premium Lightweight Architecture (PLA),
land_rover_range_rover_sport_l461,land_rover_range_rover_sport,L461,2022,2025.0,,Jaguar Land Rover Modular Longitudinal Architecture (MLA-Flex),
land_rover_range_rover_velar_l560,land_rover_range_rover_velar,Velar (L560),2017,2023.0,,D7a,
land_rover_range_rover_velar_l561,land_rover_range_rover_velar,Velar (L561) (Facelift),2023,2025.0,2023.0,D7a,
land_rover_range_rover_p38a,land_rover_range_rover,P38A,1994,2002.0,,P38,
land_rover_range_rover_l322,land_rover_range_rover,L322,2001,2012.0,2010.0,L322,
land_rover_range_rover_l405,land_rover_range_rover,L405,2012,2021.0,2017.0,L405,
land_rover_range_rover_l460,land_rover_range_rover,L460,2021,2025.0,,MLA-Flex,
bentley_continental_gt_gen1,bentley_continental_gt,First Generation,2003,2011.0,2007.0,Volkswagen Group D1 platform,
bentley_continental_gt_gen2,bentley_continental_gt,Second Generation,2011,2018.0,2015.0,Volkswagen Group D1 platform (updated),
bentley_continental_gt_gen3,bentley_continental_gt,Third Generation,2018,2025.0,,Volkswagen Group MSB platform,
bentley_flying_spur_2005,bentley_flying_spur,Flying Spur (First Generation),2005,2013.0,2008.0,Volkswagen Group D1 platform,
bentley_flying_spur_2013,bentley_flying_spur,Flying Spur (Second Generation),2013,2019.0,2017.0,Volkswagen Group MSB platform (shared with Continental GT),
bentley_flying_spur_2019,bentley_flying_spur,Flying Spur (Third Generation),2019,2025.0,2023.0,Volkswagen Group MSB platform,
bentley_bentayga_gen1,bentley_bentayga,First Generation (Initial Release),2015,2020.0,,MLB Evo,
bentley_bentayga_gen1_facelift,bentayga_facelift,First Generation (Facelift),2020,2024.0,2020.0,MLB Evo,
bentley_bentayga_gen2,bentley_bentayga,Second Generation,2024,2025.0,,MSB,
bentley_mulsanne_2010,bentley_mulsanne,First Generation (Pre-Facelift),2010,2016.0,,Platform shared with Bentley Arnage/Rolls-Royce Ghost lineage (heavily revised),
bentley_mulsanne_2016_facelift,bentley_mulsanne,First Generation (Facelift),2016,2020.0,2016.0,Platform shared with Bentley Arnage/Rolls-Royce Ghost lineage (heavily revised),
bentley_continental_flying_spur_2005,bentley_continental_flying_spur,First Generation (Pre-facelift),2005,2013.0,,Volkswagen Group D1 platform,
bentley_continental_flying_spur_2013,bentley_continental_flying_spur,Second Generation (First Facelift/Rebadged),2013,2019.0,2013.0,Volkswagen Group MSB platform (shared with Bentley Continental GT),
bentley_continental_flying_spur_2019,bentley_continental_flying_spur,Third Generation (Current),2019,2025.0,,Volkswagen Group MSB platform,
bentley_arnage_r_series,bentley_arnage,Arnage Red Label / Arnage LWB,1998,2005.0,2001.0,Arnage,
bentley_arnage_t,bentley_arnage,Arnage T,2002,2009.0,,Arnage,
bentley_arnage_r_series_2005,bentley_arnage,Arnage R / Arnage RL,2005,2010.0,,Arnage,
bentley_arnage_final_edition,bentley_arnage,Arnage Final Edition,2010,2010.0,,Arnage,
rolls-royce_phantom_vii_2003,rolls-royce_phantom_vii,Phantom VII (Series I),2003,2012.0,,RR01,
rolls-royce_phantom_vii_2012,rolls-royce_phantom_vii,Phantom VII (Series II/Facelift),2012,2017.0,2012.0,RR01,
rolls-royce_phantom_viii_2017,rolls-royce_phantom_viii,Phantom VIII,2017,2025.0,,Architecture of Luxury (Al),
rolls-royce_ghost_i_2009,rolls-royce_ghost_i,First Generation (RR2/RR3),2009,2020.0,2014.0,BMW F01/F02 platform derived,
rolls-royce_ghost_i_2020,rolls-royce_ghost_i,Second Generation (RR5),2020,2025.0,,BMW Group Architecture of Luxury (AL),
rolls-royce_ghost_series_i,rolls-royce_ghost_i,Ghost Series I,2009,2019.0,2014.0,RR01,
rolls-royce_ghost_series_ii,rolls-royce_ghost_ii,Ghost Series II,2014,2019.0,,RR01,
rolls-royce_ghost_series_ii_facelift,rolls-royce_ghost_ii_facelift,Ghost Series II (Facelift),2017,2019.0,2017.0,RR01,
rolls-royce_ghost_series_iii,rolls-royce_ghost_iii,Ghost Series III (Current Generation),2020,2025.0,,Architecture of Luxury (Modular),
rolls-royce_wraith_2013,rolls-royce_wraith,Wraith (RR5),2013,2023.0,,RR5 (Ghost/Wraith Platform),
rolls-royce_dawn_series_1,rolls-royce_dawn,Series 1,2016,2023.0,,RR08,
rolls-royce_dawn_series_2,rolls-royce_dawn,Series 2 (Black Badge),2017,2023.0,,RR08,
rolls-royce_cullinan_2018,rolls-royce_cullinan,First Generation,2018,2024.0,,BMW Group Architecture of Luxury (AL),
rolls-royce_cullinan_2024,rolls-royce_cullinan,Second Generation (Facelift),2024,2025.0,2024.0,BMW Group Architecture of Luxury (AL),
rolls-royce_spectre_2024,rolls-royce_spectre,First Generation,2024,2025.0,,Architecture of Luxury (EWB),
aston_martin_v12_vanquish_2001_code,aston_martin_v12_vanquish_2001,Vanquish,2001,2007.0,,VH Platform,
aston_martin_v12_vanquish_s_2004_code,aston_martin_v12_vanquish_s_2004,Vanquish S,2004,2007.0,,VH Platform,
aston_martin_v12_vanquish_2012_code,aston_martin_v12_vanquish_2012,Vanquish,2012,2016.0,,VH Platform,
aston_martin_v12_vanquish_s_2016_code,aston_martin_v12_vanquish_s_2016,Vanquish S,2016,2018.0,,VH Platform,
aston_martin_v8_vantage_2005_code,aston_martin_v8_vantage_2005,V8 Vantage (Coupe/Roadster),2005,2017.0,2012.0,VH Platform,
aston_martin_v8_vantage_2018_code,aston_martin_v8_vantage_2018,V8 Vantage (Coupe/Roadster),2018,2024.0,,SVA Platform,
aston_martin_v8_vantage_2025_code,aston_martin_v8_vantage_2025,V8 Vantage (Coupe/Roadster),2024,2025.0,,Next Generation Platform,
aston_martin_db9_2004_code,aston_martin_db9_2004,Aston Martin DB9,2004,2016.0,2012.0,VH Platform,
aston_martin_dbs_v12_2007_code,aston_martin_dbs_v12_2007,DBS V12,2007,2012.0,,VH Platform,
aston_martin_dbs_superleggera_code,aston_martin_dbs_superleggera,DBS Superleggera,2018,2023.0,,VH Platform,
aston_martin_dbs_770_ultimate_code,aston_martin_dbs_770_ultimate,DBS 770 Ultimate,2023,2024.0,,VH Platform,
aston_martin_virage_2011_code,aston_martin_virage_2011,Virage (Second Generation),2011,2012.0,,VH Platform,
aston_martin_v12_zagato_2011_code,aston_martin_v12_zagato_2011,Aston Martin V12 Zagato,2011,2016.0,,VH Platform,
aston_martin_rapide_2010_code,aston_martin_rapide_2010,Aston Martin Rapide (First Generation),2010,2012.0,,VH Platform,
aston_martin_rapide_s_2012_code,aston_martin_rapide_s_2012,Aston Martin Rapide S (First Generation Facelift),2012,2019.0,2012.0,VH Platform,
aston_martin_rapide_e_2019_code,aston_martin_rapide_e_2019,Aston Martin Rapide E,2019,2020.0,,VH Platform (Electric Variant),
aston_martin_vantage_2005_code,aston_martin_vantage_2005,V8 Vantage (VH Platform),2005,2017.0,2012.0,VH,
aston_martin_vantage_2018_code,aston_martin_vantage_2018,Vantage (New Generation),2018,2024.0,,Aston Martin DB11/DBS Superleggera Platform,
aston_martin_vantage_2024_code,aston_martin_vantage_2024,Vantage (Facelift/Next Gen),2024,2025.0,2024.0,Aston Martin DB11/DBS Superleggera Platform,
aston_martin_db11_2016_code,aston_martin_db11_2016,DB11,2016,2023.0,,Aston Martin VH architecture (heavily revised),
aston_martin_db11_2023_code,aston_martin_db11_2023,DB11 (Updated),2023,2025.0,2023.0,Aston Martin VH architecture (further revised),
aston_martin_dbs_superleggera_2018_code,aston_martin_dbs_superleggera_2018,Aston Martin DBS Superleggera,2018,2024.0,,VH Architecture,
aston_martin_valkyrie_2020_amr_pro,aston_martin_valkyrie_2020,Aston Martin Valkyrie AMR Pro,2022,2025.0,,AMR Pro,
aston_martin_valkyrie_2020_coupe,aston_martin_valkyrie_2020,Aston Martin Valkyrie Coupe,2020,2025.0,,Standard,
aston_martin_valkyrie_2020_roadster,aston_martin_valkyrie_2020,Aston Martin Valkyrie Roadster,2023,2025.0,,Roadster,
aston_martin_v12_speedster_2021,aston_martin_v12_speedster_2021,V12 Speedster,2021,2022.0,,Custom Architecture,
aston_martin_dbx_2020_code,aston_martin_dbx_2020,DBX (First Generation),2020,2024.0,,DBX Platform,
aston_martin_dbx_2025_code,aston_martin_dbx_2025,DBX (Second Generation),2025,2025.0,,New Platform,
aston_martin_valhalla_2024_code,aston_martin_valhalla_2024,Valhalla (First Generation),2024,2025.0,,Aston Martin Modular Mid-Engine Architecture,
aston_martin_dbs_770_ultimate_2023_code,aston_martin_dbs_770_ultimate_2023,DBS 770 Ultimate,2023,2024.0,,VH,
aston_martin_db12_2023_code,aston_martin_db12_2023,VH/DB12,2023,2025.0,,VH,
mclaren_f1_lm_code,mclaren_f1_lm,LM,1995,1995.0,,Original F1,
mclaren_f1_gt_code,mclaren_f1_gt,GT,1997,1997.0,,Original F1,
mclaren_f1_gtrp_code,mclaren_f1_gtrp,GTR Longtail,1997,1997.0,,Original F1,
mclaren_f1_code,mclaren_f1,Original F1 (Road Car),1992,1998.0,,Original F1,
mclaren_f1_gtr_code,mclaren_f1_gtr,GTR (Race Car),1995,1997.0,,Original F1,
mclaren_p1_code,mclaren_p1,P1 (Successor to F1),2013,2015.0,,Super Series,
mclaren_senna_code,mclaren_senna,Senna (Ultimate Series),2018,2020.0,,Ultimate Series,
mclaren_speedtail_code,mclaren_speedtail,Speedtail (Ultimate Series),2020,2021.0,,Ultimate Series,
mclaren_slr_2003,mclaren_slr,McLaren SLR,2003,2009.0,,R199,
mclaren_mp412c_gen1,mclaren_mp412c,MP4-12C,2011,2014.0,,MP4-12C Platform,
mclaren_mp412c_spider_gen1,mclaren_mp412c_spider,First Generation,2012,2015.0,,MP4-12C Platform,
mclaren_650s_coupe_2014,mclaren_650s,650S Coupe,2014,2017.0,,MP4-12C derived,
mclaren_650s_spider_2014,mclaren_650s,650S Spider,2014,2017.0,,MP4-12C derived,
mclaren_650s_gt3_2014,mclaren_650s,650S GT3,2014,2017.0,,MP4-12C derived,
mclaren_570s_2015,mclaren_570s,McLaren 570S,2015,2021.0,,McLaren Sports Series,
mclaren_570s_spider_2016,mclaren_570s_spider,McLaren 570S Spider,2016,2021.0,,McLaren Sports Series,
mclaren_540c_2015,mclaren_540c,McLaren 540C,2015,2021.0,,McLaren Sports Series,
mclaren_675lt_2015,675lt,675LT,2015,2017.0,,Super Series (MP4-12C derivative),
mclaren_675lt_spider_2015,mclaren_675lt_spider,675LT Spider,2015,2017.0,,Super Series (650S basis),
mclaren_600lt_2019,mclaren_600lt,600LT,2019,2020.0,,Sports Series,
mclaren_600lt_spider_1,mclaren_600lt_spider,First Generation,2019,2020.0,,McLaren Sports Series,
mclaren_gt_2019,mclaren_gt,McLaren GT,2019,2023.0,,MCLAREN_FMC,
mclaren_720s_2017,mclaren_720s,McLaren 720S,2017,2023.0,,MCLAREN SUPER SERIES,
mclaren_720s_spider_2017,mclaren_720s_spider,720S Spider,2017,2023.0,,McLaren Super Series,
mclaren_elva_2020,mclaren_elva,Elva,2020,2021.0,,Ultimate Series,
mclaren_artura_gen1,mclaren_artura,First Generation,2021,2025.0,,MCLA (McLaren Carbon Lightweight Architecture),
mclaren_765lt_2020,mclaren_765lt,McLaren 765LT,2020,2021.0,,McLaren Super Series,
mclaren_765lt_spider_2020,mclaren_765lt_spider,765LT Spider,2020,2021.0,,McLaren Super Series,
mclaren_solus_gt_gen1,mclaren_solus_gt,Solus GT,2022,2023.0,,Bespoke/One-off,
mclaren_750s_2023_present,mclaren_750s,McLaren 750S,2023,2025.0,,McLaren Super Series (Successor to 720S),
mclaren_750s_spider_2023,mclaren_750s_spider,750S Spider,2023,2025.0,,McLaren Carbon Lightweight Architecture (MCLA),
lotus_elise_s1_chassis,lotus_elise,Series 1,1996,2001.0,,A115,
lotus_elise_s2_chassis,lotus_elise,Series 2,2001,2011.0,2006.0,A115,
lotus_elise_s3_chassis,lotus_elise,Series 3,2011,2022.0,,A115,
lotus_exige_s1,lotus_exige,Series 1,2000,2004.0,,S1,
lotus_exige_s2,lotus_exige,Series 2,2004,2011.0,2008.0,S2,
lotus_exige_s3,lotus_exige,Series 3,2012,2021.0,2016.0,S3,
lotus_exige_cup_430,lotus_exige,Cup 430,2017,2021.0,,S3,
lotus_exige_final_edition,lotus_exige,Final Edition,2021,2021.0,,S3,
lotus_evora_2009,lotus_evora,Evora,2009,2015.0,,Evora Platform,
lotus_evora_2015,lotus_evora,Evora 400/410/GT430/GT,2015,2021.0,2019.0,Evora Platform,
lotus_evija_2020,lotus_evija,Evija,2020,2025.0,,Type 130,
lotus_emira_2022,lotus_emira,Emira,2022,2025.0,,Type 131,
lotus_europa_s_2006,lotus_europa_s,Europa S,2006,2008.0,,Lotus Series 1,
lotus_europa_s_2008,lotus_europa_s,Europa SE,2008,2010.0,,Lotus Series 1,
mini_r50_gen1,mini_r50,MINI Hatch (R50),2001,2006.0,2004.0,R50,
mini_r52_2004,mini_r52,MINI Convertible (R52),2004,2008.0,,R52,
mini_r53_gen1,mini_r53,MINI Hatch (R53),2001,2006.0,2004.0,R53,
mini_r55_gen1,mini_r55,MINI Clubman (R55),2007,2014.0,2010.0,R55,
mini_r56_gen1,mini_r56,MINI Hatch (R56),2006,2013.0,2010.0,R56,
mini_r57_gen1,mini_r57,MINI Convertible (R57),2009,2015.0,2012.0,R57,
mini_r58_2011_2015,R58,MINI Coupe (R58),2011,2015.0,,MINI R-Platform (2nd Gen),
mini_r59_gen1,mini_r59,MINI Roadster (R59),2012,2015.0,,R-Platform,
mini_r60_gen1,mini_r60,First Generation,2010,2016.0,2012.0,R60,
mini_r61_2013_present,mini_r61,MINI Paceman (R61),2013,2016.0,,R61,
mini_f54_gen1,mini_f54,First Generation (F54),2015,2024.0,2019.0,UKL2,
mini_f55_gen1,mini_f55,First Generation (F55),2014,2021.0,2018.0,UKL1,
mini_f55_gen2,mini_f55,Second Generation (F55 LCI/Facelift),2021,2025.0,,UKL2 (Updated),
mini_f56_gen1,mini_f56,MINI Hatch 3-Door (F56) - First Generation,2014,2018.0,,UKL1,
mini_f56_gen1_fl,mini_f56,MINI Hatch 3-Door (F56) - First Generation Facelift,2018,2025.0,2018.0,UKL1,
mini_f57_gen1,mini_f57,MINI Convertible (F57),2016,2023.0,2021.0,UKL2,
mini_f60_gen1,mini_f60,First Generation (F60),2017,2023.0,2021.0,UKL2,
mini_f60_gen2,mini_f60,Second Generation (F60 LCI/Facelift),2021,2025.0,,UKL2,
mini_j01_gen1,mini_j01,MINI Electric (J01) - First Generation,2023,2025.0,,FAAR (Front Architecture for Agile والر,
mini_r60,mini_countryman_r60,MINI Countryman (R60),2010,2016.0,2012.0,UKL1 (shared with BMW X1 E84),
mini_f60,mini_countryman_f60,MINI Countryman (F60),2017,2023.0,2020.0,UKL2,
mini_u25,mini_countryman_u25,MINI Countryman (U25),2024,2025.0,,Spotlight,
mini_r50_r53,mini_r50_r53,MINI Hatch 3-Door (R50/R53),2000,2006.0,2004.0,R50/R53,
mini_r56,mini_r56,MINI Hatch 3-Door (R56),2006,2013.0,2010.0,R56,
mini_f56,mini_f56,MINI Hatch 3-Door (F56),2014,2023.0,2018.0,F56,
mini_f66,mini_f66,MINI Hatch 3-Door (F66),2023,2025.0,,F66,
mini_f57_code,mini_f57,F57,2016,2023.0,2021.0,UKL2,
mini_r57_code,mini_r57,R57,2009,2015.0,2013.0,R56/R55/R58/R59,
mini_r52_code,mini_r52,R52,2004,2008.0,,R50/R53,
mini_f65_r55_gen1,mini_f65,MINI Hatch 5-Door (F55),2014,2023.0,2017.0,UKL1,
mini_f65_r55_gen2,mini_f65,MINI Hatch 5-Door (F65),2024,2025.0,,FAAR,
mini_aceman_j01,mini_aceman,Aceman (J01),2024,2025.0,,Spotlight,
mg_zs_2017_code,mg_zs_2017,ZS (First Generation),2017,2021.0,,SAIC A16,
mg_zs_2021_facelift_code,mg_zs_2021_facelift,ZS (First Generation Facelift),2021,2025.0,2021.0,SAIC A16,
mg_zs_ev_2020_code,mg_zs_ev_2020,ZS EV (First Generation),2019,2021.0,,SAIC Global Small Platform (GSE),
mg_zs_ev_2021_facelift_code,mg_zs_ev_2021_facelift,ZS EV (First Generation Facelift),2021,2024.0,2021.0,SAIC Global Small Platform (GSE),
mg_zs_ev_2024_code,mg_zs_ev_2024,ZS EV (Second Generation),2024,2025.0,,SAIC Modular Scalable Architecture (SSA),
mg_hs_2018_code,mg_hs_2018,SAIC R-platform,2018,2023.0,2021.0,SAIC R-platform,
mg_hs_2023_code,mg_hs_2023,SAIC R-platform (Facelift),2023,2025.0,,SAIC R-platform,
mg_hs_phev_2021_code,mg_hs_phev_2021,MG HS PHEV (First Generation),2021,2024.0,,J95,
mg_hs_phev_2024_code,mg_hs_phev_2024,MG HS PHEV (Second Generation/Facelift),2024,2025.0,2024.0,J95,
mg_5_2001_code,mg_5_2001,X12,2001,2005.0,2003.0,Rover R400/R200 derived,
mg_5_2012_code,mg_5_2012,SA316,2012,2017.0,2014.0,Roewe i5/MG 5 (First Generation),
mg_5_2017_code,mg_5_2017,SA320,2017,2020.0,2019.0,Roewe i5/MG 5 (Second Generation),
mg_5_2020_code,mg_5_2020,CSA20,2020,2024.0,2022.0,Roewe i5/MG 5 (Third Generation),
mg_5_2024_code,mg_5_2024,CSA21,2024,2025.0,,Roewe i5/MG 5 (Fourth Generation),
mg_5_ev_2020_code,mg_5_ev_2020,SAIC Roewe Ei5 / MG 5 EV (First Generation),2020,2024.0,2023.0,Roewe Ei5 Platform,
mg_5_ev_2024_code,mg_5_ev_2024,MG 5 Electric (Second Generation),2024,2025.0,,New MG Modular Platform,
mg_3_2003_code,mg_3_2003,X100,2003,2005.0,,Rover RDX60,
mg_3_2008_code,mg_3_2008,Roewe 350/MG 3 (China),2008,2011.0,,SAIC Roewe A16,
mg_3_2011_code,mg_3_2011,MG 3 (Global),2011,2018.0,2016.0,SAIC MG3,
mg_3_2018_code,mg_3_2018,MG 3 (China/Global),2018,2024.0,2023.0,SAIC MG3,
mg_3_2024_code,mg_3_2024,MG 3 (New Generation),2024,2025.0,,SAIC Electric Modular Platform,
mg_6_2008_code,mg_6_2008,MG 6 (First Generation),2008,2016.0,2013.0,Roewe R8/MG 6 Platform,
mg_6_2017_code,mg_6_2017,MG 6 (Second Generation),2017,2023.0,2020.0,SAIC M2E Platform,
